community_id,filename,efficientnet_quality
445603,445603_00.jpg,-2188.475341796875
445603,445603_01.jpg,848.501220703125
445603,445603_02.jpg,42804.58984375
445603,445603_03.jpg,21654.212890625
847007,847007_00.jpg,630.3873291015625
847007,847007_01.jpg,176631.78125
847007,847007_02.jpg,22337.521484375
847007,847007_03.jpg,7961.740234375
847370,847370_00.jpg,70881.3828125
847370,847370_01.jpg,-804.5513916015625
847370,847370_02.jpg,568.4547729492188
847370,847370_03.jpg,57793.45703125
239935,239935_00.jpg,3960.349853515625
239935,239935_01.jpg,6052.68212890625
239935,239935_02.jpg,3020.460693359375
239935,239935_03.jpg,81714.453125
287415,287415_00.jpg,21293.869140625
287415,287415_01.jpg,-413.82073974609375
287415,287415_02.jpg,1254.2486572265625
287415,287415_03.jpg,96824.2578125
846019,846019_00.jpg,5286.90869140625
846019,846019_01.jpg,126739.296875
846019,846019_02.jpg,-4.60925817489624
846019,846019_03.jpg,52092.36328125
846387,846387_00.jpg,1305.9239501953125
846387,846387_01.jpg,-246.558349609375
846387,846387_02.jpg,-1064.8345947265625
846387,846387_03.jpg,154098.65625
266502,266502_00.jpg,23302.2421875
266502,266502_01.jpg,7583.31884765625
266502,266502_02.jpg,1306.9761962890625
266502,266502_03.jpg,479.7781982421875
846068,846068_00.jpg,1705.0096435546875
846068,846068_01.jpg,17939.802734375
846068,846068_02.jpg,3269.696044921875
846068,846068_03.jpg,37007.875
846423,846423_00.jpg,319.2318115234375
846423,846423_01.jpg,1539.5726318359375
846423,846423_02.jpg,-115.97918701171875
846423,846423_03.jpg,32239.962890625
847330,847330_00.jpg,1156.7864990234375
847330,847330_01.jpg,579.7744750976562
847330,847330_02.jpg,16918.7890625
847330,847330_03.jpg,892.0075073242188
846493,846493_00.jpg,968.0570068359375
846493,846493_01.jpg,7173.986328125
846493,846493_02.jpg,1557.906982421875
846493,846493_03.jpg,11182.259765625
292688,292688_00.jpg,358.9294128417969
292688,292688_01.jpg,510.04638671875
